,ID,Exercise Plan,ExerciseType,Difficulty,Total Plan Duration (minutes),Calories Burned (Plan),Target Muscle Group,Cluster
298,0.7468671679197995,"Plank Jacks, Jumping Jacks, Squats, Dumbbell Rows, Box Jumps, High Knees",Cardio,Advanced,60,792.0,"Core, Cardio, Full Body (Cardio), Quadriceps, Hamstrings, Glutes, Back, Biceps, Legs, Cardio, Cardio, Lower Body",31
299,0.7493734335839599,"Burpees, Deadlifts, Squats, Mountain Climbers, Jumping Jacks, Lunges",Flexibility,Beginner,70,680.0,"Full Body (Cardio, Strength), Back, Glutes, Hamstrings, Quadriceps, Hamstrings, Glutes, Core, Shoulders, Hips, Full Body (Cardio), Quadriceps, Hamstrings, Glutes",1
300,0.7518796992481203,"High Knees, Lunges, Deadlifts, Mountain Climbers, Leg Press, Box Jumps",Flexibility,Intermediate,50,810.0,"Cardio, Lower Body, Quadriceps, Hamstrings, Glutes, Back, Glutes, Hamstrings, Core, Shoulders, Hips, Quadriceps, Hamstrings, Glutes, Legs, Cardio",16
301,0.7543859649122807,"Sit-ups, Dumbbell Rows, Burpees, Russian Twists, Pull-ups, Leg Press",Flexibility,Advanced,70,876.0,"Core, Back, Biceps, Full Body (Cardio, Strength), Core (Obliques), Back, Biceps, Quadriceps, Hamstrings, Glutes",15
302,0.7568922305764411,"Leg Press, Plank Jacks, Calf Raises, Plank, Pull-ups, Squats",Flexibility,Beginner,60,496.0,"Quadriceps, Hamstrings, Glutes, Core, Cardio, Calves, Core (Abdominals, Lower Back), Back, Biceps, Quadriceps, Hamstrings, Glutes",2
303,0.7593984962406015,"Jumping Jacks, Sit-ups, Box Jumps, Squats, Deadlifts, Plank Jacks",Cardio,Advanced,65,876.0,"Full Body (Cardio), Core, Legs, Cardio, Quadriceps, Hamstrings, Glutes, Back, Glutes, Hamstrings, Core, Cardio",5
304,0.7619047619047619,"Push-ups, Squats, Bench Press, High Knees, Sit-ups, Calf Raises",Cardio,Beginner,55,528.0,"Chest, Shoulders, Triceps, Quadriceps, Hamstrings, Glutes, Chest, Shoulders, Triceps, Cardio, Lower Body, Core, Calves",30
305,0.7644110275689223,"Russian Twists, Leg Press, Sit-ups, Bicep Curls, Deadlifts, Pull-ups",Cardio,Beginner,70,544.0,"Core (Obliques), Quadriceps, Hamstrings, Glutes, Core, Biceps, Forearms, Back, Glutes, Hamstrings, Back, Biceps",9
306,0.7669172932330827,"Pull-ups, Sit-ups, Bicep Curls, Lateral Raises, Mountain Climbers, Dumbbell Rows",Cardio,Advanced,75,672.0,"Back, Biceps, Core, Biceps, Forearms, Shoulders, Core, Shoulders, Hips, Back, Biceps",17
307,0.7694235588972431,"Pull-ups, Lunges, Lateral Raises, Calf Raises, Box Jumps, Mountain Climbers",Strength,Intermediate,80,650.0,"Back, Biceps, Quadriceps, Hamstrings, Glutes, Shoulders, Calves, Legs, Cardio, Core, Shoulders, Hips",6
308,0.7719298245614035,"Push-ups, Lateral Raises, Jump Rope, Bench Press, Plank Jacks, Squats",Flexibility,Intermediate,55,720.0,"Chest, Shoulders, Triceps, Shoulders, Cardio, Full Body, Chest, Shoulders, Triceps, Core, Cardio, Quadriceps, Hamstrings, Glutes",16
309,0.7744360902255639,"Russian Twists, Calf Raises, Pull-ups, Jump Rope, Squats, Lateral Raises",Strength,Intermediate,50,580.0,"Core (Obliques), Calves, Back, Biceps, Cardio, Full Body, Quadriceps, Hamstrings, Glutes, Shoulders",2
310,0.7769423558897243,"Pull-ups, Dumbbell Rows, Bicep Curls, Lateral Raises, Russian Twists, Leg Press",Cardio,Intermediate,65,590.0,"Back, Biceps, Back, Biceps, Biceps, Forearms, Shoulders, Core (Obliques), Quadriceps, Hamstrings, Glutes",19
311,0.7794486215538847,"Plank Jacks, Calf Raises, Squats, Mountain Climbers, Bench Press, High Knees",Strength,Advanced,50,780.0,"Core, Cardio, Calves, Quadriceps, Hamstrings, Glutes, Core, Shoulders, Hips, Chest, Shoulders, Triceps, Cardio, Lower Body",25
312,0.7819548872180451,"Jumping Jacks, Calf Raises, High Knees, Russian Twists, Mountain Climbers, Bench Press",Cardio,Advanced,60,744.0,"Full Body (Cardio), Calves, Cardio, Lower Body, Core (Obliques), Core, Shoulders, Hips, Chest, Shoulders, Triceps",28
313,0.7844611528822055,"Mountain Climbers, Deadlifts, High Knees, Plank Jacks, Lunges, Bicep Curls",Strength,Beginner,65,552.0,"Core, Shoulders, Hips, Back, Glutes, Hamstrings, Cardio, Lower Body, Core, Cardio, Quadriceps, Hamstrings, Glutes, Biceps, Forearms",4
314,0.7869674185463659,"High Knees, Push-ups, Calf Raises, Plank, Bicep Curls, Dumbbell Rows",Strength,Advanced,55,660.0,"Cardio, Lower Body, Chest, Shoulders, Triceps, Calves, Core (Abdominals, Lower Back), Biceps, Forearms, Back, Biceps",3
315,0.7894736842105263,"Mountain Climbers, Plank Jacks, Jump Rope, Plank, Calf Raises, Bicep Curls",Flexibility,Beginner,75,440.0,"Core, Shoulders, Hips, Core, Cardio, Cardio, Full Body, Core (Abdominals, Lower Back), Calves, Biceps, Forearms",3
316,0.7919799498746867,"Box Jumps, Calf Raises, Jump Rope, Bench Press, Burpees, Lunges",Strength,Beginner,45,656.0,"Legs, Cardio, Calves, Cardio, Full Body, Chest, Shoulders, Triceps, Full Body (Cardio, Strength), Quadriceps, Hamstrings, Glutes",4
317,0.7944862155388471,"Bench Press, Burpees, Dumbbell Rows, Mountain Climbers, Lunges, Pull-ups",Cardio,Advanced,50,996.0,"Chest, Shoulders, Triceps, Full Body (Cardio, Strength), Back, Biceps, Core, Shoulders, Hips, Quadriceps, Hamstrings, Glutes, Back, Biceps",1
318,0.7969924812030075,"Plank, Calf Raises, Push-ups, Bench Press, Pull-ups, Burpees",Cardio,Advanced,80,924.0,"Core (Abdominals, Lower Back), Calves, Chest, Shoulders, Triceps, Chest, Shoulders, Triceps, Back, Biceps, Full Body (Cardio, Strength)",10
319,0.7994987468671679,"Lunges, High Knees, Jumping Jacks, Jump Rope, Deadlifts, Bench Press",Flexibility,Beginner,70,624.0,"Quadriceps, Hamstrings, Glutes, Cardio, Lower Body, Full Body (Cardio), Cardio, Full Body, Back, Glutes, Hamstrings, Chest, Shoulders, Triceps",7
320,0.8020050125313283,"Push-ups, Bench Press, Box Jumps, Sit-ups, Jumping Jacks, Plank",Flexibility,Beginner,70,576.0,"Chest, Shoulders, Triceps, Chest, Shoulders, Triceps, Legs, Cardio, Core, Full Body (Cardio), Core (Abdominals, Lower Back)",1
321,0.8045112781954887,"Jumping Jacks, High Knees, Leg Press, Mountain Climbers, Squats, Deadlifts",Cardio,Advanced,65,900.0,"Full Body (Cardio), Cardio, Lower Body, Quadriceps, Hamstrings, Glutes, Core, Shoulders, Hips, Quadriceps, Hamstrings, Glutes, Back, Glutes, Hamstrings",24
322,0.8070175438596491,"Push-ups, Russian Twists, Lunges, Bicep Curls, Sit-ups, Jump Rope",Cardio,Advanced,55,768.0,"Chest, Shoulders, Triceps, Core (Obliques), Quadriceps, Hamstrings, Glutes, Biceps, Forearms, Core, Cardio, Full Body",5
323,0.8095238095238095,"Plank Jacks, Burpees, Lateral Raises, Leg Press, Squats, Russian Twists",Flexibility,Beginner,40,576.0,"Core, Cardio, Full Body (Cardio, Strength), Shoulders, Quadriceps, Hamstrings, Glutes, Quadriceps, Hamstrings, Glutes, Core (Obliques)",13
324,0.8120300751879699,"Leg Press, Plank, Mountain Climbers, Lateral Raises, Push-ups, Sit-ups",Cardio,Beginner,65,512.0,"Quadriceps, Hamstrings, Glutes, Core (Abdominals, Lower Back), Core, Shoulders, Hips, Shoulders, Chest, Shoulders, Triceps, Core",23
325,0.8145363408521303,"Box Jumps, Mountain Climbers, Deadlifts, Leg Press, Lunges, Plank",Strength,Intermediate,55,800.0,"Legs, Cardio, Core, Shoulders, Hips, Back, Glutes, Hamstrings, Quadriceps, Hamstrings, Glutes, Quadriceps, Hamstrings, Glutes, Core (Abdominals, Lower Back)",14
326,0.8170426065162907,"Push-ups, Plank Jacks, Jump Rope, Bicep Curls, Dumbbell Rows, Sit-ups",Strength,Advanced,60,744.0,"Chest, Shoulders, Triceps, Core, Cardio, Cardio, Full Body, Biceps, Forearms, Back, Biceps, Core",9
327,0.8195488721804511,"Dumbbell Rows, Jumping Jacks, High Knees, Calf Raises, Bench Press, Push-ups",Strength,Beginner,60,528.0,"Back, Biceps, Full Body (Cardio), Cardio, Lower Body, Calves, Chest, Shoulders, Triceps, Chest, Shoulders, Triceps",11
328,0.8220551378446115,"Sit-ups, Jumping Jacks, Push-ups, Plank Jacks, Burpees, Lunges",Flexibility,Beginner,45,608.0,"Core, Full Body (Cardio), Chest, Shoulders, Triceps, Core, Cardio, Full Body (Cardio, Strength), Quadriceps, Hamstrings, Glutes",23
329,0.8245614035087719,"Leg Press, Mountain Climbers, High Knees, Jump Rope, Lunges, Burpees",Strength,Beginner,60,640.0,"Quadriceps, Hamstrings, Glutes, Core, Shoulders, Hips, Cardio, Lower Body, Cardio, Full Body, Quadriceps, Hamstrings, Glutes, Full Body (Cardio, Strength)",27
330,0.8270676691729323,"Plank Jacks, Squats, Jumping Jacks, Burpees, Deadlifts, Mountain Climbers",Flexibility,Beginner,75,656.0,"Core, Cardio, Quadriceps, Hamstrings, Glutes, Full Body (Cardio), Full Body (Cardio, Strength), Back, Glutes, Hamstrings, Core, Shoulders, Hips",25
331,0.8295739348370927,"Plank Jacks, Lateral Raises, Box Jumps, Dumbbell Rows, Plank, Mountain Climbers",Flexibility,Beginner,60,496.0,"Core, Cardio, Shoulders, Legs, Cardio, Back, Biceps, Core (Abdominals, Lower Back), Core, Shoulders, Hips",19
332,0.8320802005012531,"Plank Jacks, Mountain Climbers, Lateral Raises, Box Jumps, Russian Twists, Bench Press",Strength,Intermediate,55,690.0,"Core, Cardio, Core, Shoulders, Hips, Shoulders, Legs, Cardio, Core (Obliques), Chest, Shoulders, Triceps",23
333,0.8345864661654135,"Push-ups, Bench Press, Deadlifts, Leg Press, Lunges, Squats",Cardio,Advanced,60,1056.0,"Chest, Shoulders, Triceps, Chest, Shoulders, Triceps, Back, Glutes, Hamstrings, Quadriceps, Hamstrings, Glutes, Quadriceps, Hamstrings, Glutes, Quadriceps, Hamstrings, Glutes",4
334,0.8370927318295739,"Mountain Climbers, Leg Press, Bicep Curls, Calf Raises, High Knees, Jumping Jacks",Flexibility,Advanced,55,696.0,"Core, Shoulders, Hips, Quadriceps, Hamstrings, Glutes, Biceps, Forearms, Calves, Cardio, Lower Body, Full Body (Cardio)",11
335,0.8395989974937343,"Squats, High Knees, Box Jumps, Deadlifts, Leg Press, Push-ups",Flexibility,Advanced,75,996.0,"Quadriceps, Hamstrings, Glutes, Cardio, Lower Body, Legs, Cardio, Back, Glutes, Hamstrings, Quadriceps, Hamstrings, Glutes, Chest, Shoulders, Triceps",17
336,0.8421052631578947,"Bicep Curls, Squats, High Knees, Deadlifts, Jumping Jacks, Bench Press",Flexibility,Beginner,60,576.0,"Biceps, Forearms, Quadriceps, Hamstrings, Glutes, Cardio, Lower Body, Back, Glutes, Hamstrings, Full Body (Cardio), Chest, Shoulders, Triceps",12
337,0.8446115288220551,"Box Jumps, High Knees, Burpees, Squats, Dumbbell Rows, Bicep Curls",Strength,Beginner,50,584.0,"Legs, Cardio, Cardio, Lower Body, Full Body (Cardio, Strength), Quadriceps, Hamstrings, Glutes, Back, Biceps, Biceps, Forearms",22
338,0.8471177944862155,"Mountain Climbers, Pull-ups, Lateral Raises, Plank, Lunges, Push-ups",Strength,Intermediate,65,670.0,"Core, Shoulders, Hips, Back, Biceps, Shoulders, Core (Abdominals, Lower Back), Quadriceps, Hamstrings, Glutes, Chest, Shoulders, Triceps",19
339,0.849624060150376,"Plank Jacks, Jump Rope, Russian Twists, High Knees, Deadlifts, Bench Press",Flexibility,Beginner,70,592.0,"Core, Cardio, Cardio, Full Body, Core (Obliques), Cardio, Lower Body, Back, Glutes, Hamstrings, Chest, Shoulders, Triceps",22
340,0.8521303258145363,"Plank Jacks, Bench Press, Dumbbell Rows, Burpees, Push-ups, Sit-ups",Cardio,Advanced,45,948.0,"Core, Cardio, Chest, Shoulders, Triceps, Back, Biceps, Full Body (Cardio, Strength), Chest, Shoulders, Triceps, Core",28
341,0.8546365914786967,"Bicep Curls, Plank, Calf Raises, Plank Jacks, Leg Press, Russian Twists",Cardio,Intermediate,55,540.0,"Biceps, Forearms, Core (Abdominals, Lower Back), Calves, Core, Cardio, Quadriceps, Hamstrings, Glutes, Core (Obliques)",31
342,0.8571428571428571,"Dumbbell Rows, Lateral Raises, Squats, Jumping Jacks, Box Jumps, Deadlifts",Cardio,Advanced,70,864.0,"Back, Biceps, Shoulders, Quadriceps, Hamstrings, Glutes, Full Body (Cardio), Legs, Cardio, Back, Glutes, Hamstrings",16
343,0.8596491228070176,"Plank, Jumping Jacks, Bicep Curls, Push-ups, Lunges, Russian Twists",Strength,Advanced,55,744.0,"Core (Abdominals, Lower Back), Full Body (Cardio), Biceps, Forearms, Chest, Shoulders, Triceps, Quadriceps, Hamstrings, Glutes, Core (Obliques)",11
344,0.8621553884711779,"Sit-ups, High Knees, Plank, Lateral Raises, Bench Press, Box Jumps",Strength,Intermediate,45,630.0,"Core, Cardio, Lower Body, Core (Abdominals, Lower Back), Shoulders, Chest, Shoulders, Triceps, Legs, Cardio",26
345,0.8646616541353384,"High Knees, Plank Jacks, Bench Press, Pull-ups, Box Jumps, Lateral Raises",Flexibility,Advanced,55,828.0,"Cardio, Lower Body, Core, Cardio, Chest, Shoulders, Triceps, Back, Biceps, Legs, Cardio, Shoulders",3
346,0.8671679197994987,"Lateral Raises, Pull-ups, Leg Press, Calf Raises, Jumping Jacks, High Knees",Cardio,Intermediate,50,580.0,"Shoulders, Back, Biceps, Quadriceps, Hamstrings, Glutes, Calves, Full Body (Cardio), Cardio, Lower Body",17
347,0.8696741854636592,"Squats, Dumbbell Rows, Plank, Leg Press, Russian Twists, Burpees",Flexibility,Beginner,75,584.0,"Quadriceps, Hamstrings, Glutes, Back, Biceps, Core (Abdominals, Lower Back), Quadriceps, Hamstrings, Glutes, Core (Obliques), Full Body (Cardio, Strength)",22
348,0.8721804511278195,"Squats, Bench Press, Box Jumps, Leg Press, Mountain Climbers, Jumping Jacks",Cardio,Advanced,60,948.0,"Quadriceps, Hamstrings, Glutes, Chest, Shoulders, Triceps, Legs, Cardio, Quadriceps, Hamstrings, Glutes, Core, Shoulders, Hips, Full Body (Cardio)",18
349,0.87468671679198,"Push-ups, Calf Raises, Burpees, Lunges, Plank, Mountain Climbers",Strength,Beginner,55,592.0,"Chest, Shoulders, Triceps, Calves, Full Body (Cardio, Strength), Quadriceps, Hamstrings, Glutes, Core (Abdominals, Lower Back), Core, Shoulders, Hips",0
350,0.8771929824561403,"Bicep Curls, Sit-ups, Push-ups, Squats, Russian Twists, Calf Raises",Flexibility,Beginner,55,456.0,"Biceps, Forearms, Core, Chest, Shoulders, Triceps, Quadriceps, Hamstrings, Glutes, Core (Obliques), Calves",28
351,0.8796992481203008,"Calf Raises, Russian Twists, Lateral Raises, Plank, Plank Jacks, Lunges",Flexibility,Beginner,70,424.0,"Calves, Core (Obliques), Shoulders, Core (Abdominals, Lower Back), Core, Cardio, Quadriceps, Hamstrings, Glutes",21
352,0.8822055137844611,"Bench Press, Squats, Lunges, Pull-ups, Russian Twists, Box Jumps",Cardio,Intermediate,50,770.0,"Chest, Shoulders, Triceps, Quadriceps, Hamstrings, Glutes, Quadriceps, Hamstrings, Glutes, Back, Biceps, Core (Obliques), Legs, Cardio",13
353,0.8847117794486216,"Bicep Curls, Lateral Raises, Jumping Jacks, Dumbbell Rows, Lunges, Calf Raises",Cardio,Intermediate,50,530.0,"Biceps, Forearms, Shoulders, Full Body (Cardio), Back, Biceps, Quadriceps, Hamstrings, Glutes, Calves",28
354,0.8872180451127819,"Burpees, Deadlifts, Russian Twists, Jump Rope, Dumbbell Rows, Push-ups",Cardio,Beginner,60,672.0,"Full Body (Cardio, Strength), Back, Glutes, Hamstrings, Core (Obliques), Cardio, Full Body, Back, Biceps, Chest, Shoulders, Triceps",25
355,0.8897243107769424,"Deadlifts, Burpees, Lateral Raises, Mountain Climbers, Jump Rope, Squats",Strength,Intermediate,60,810.0,"Back, Glutes, Hamstrings, Full Body (Cardio, Strength), Shoulders, Core, Shoulders, Hips, Cardio, Full Body, Quadriceps, Hamstrings, Glutes",13
356,0.8922305764411027,"Russian Twists, Box Jumps, Mountain Climbers, Plank, Bicep Curls, Bench Press",Strength,Beginner,65,536.0,"Core (Obliques), Legs, Cardio, Core, Shoulders, Hips, Core (Abdominals, Lower Back), Biceps, Forearms, Chest, Shoulders, Triceps",6
357,0.8947368421052632,"Bench Press, Pull-ups, Lunges, Mountain Climbers, Dumbbell Rows, Bicep Curls",Strength,Intermediate,50,700.0,"Chest, Shoulders, Triceps, Back, Biceps, Quadriceps, Hamstrings, Glutes, Core, Shoulders, Hips, Back, Biceps, Biceps, Forearms",27
358,0.8972431077694235,"Jump Rope, Leg Press, Lunges, High Knees, Russian Twists, Box Jumps",Flexibility,Beginner,55,576.0,"Cardio, Full Body, Quadriceps, Hamstrings, Glutes, Quadriceps, Hamstrings, Glutes, Cardio, Lower Body, Core (Obliques), Legs, Cardio",23
359,0.899749373433584,"Leg Press, Squats, Sit-ups, High Knees, Bicep Curls, Deadlifts",Cardio,Beginner,55,544.0,"Quadriceps, Hamstrings, Glutes, Quadriceps, Hamstrings, Glutes, Core, Cardio, Lower Body, Biceps, Forearms, Back, Glutes, Hamstrings",13
360,0.9022556390977443,"Russian Twists, Jumping Jacks, Bicep Curls, Mountain Climbers, Calf Raises, Bench Press",Flexibility,Beginner,50,480.0,"Core (Obliques), Full Body (Cardio), Biceps, Forearms, Core, Shoulders, Hips, Calves, Chest, Shoulders, Triceps",3
361,0.9047619047619048,"Push-ups, Bicep Curls, Leg Press, Plank, Jumping Jacks, Deadlifts",Strength,Intermediate,65,720.0,"Chest, Shoulders, Triceps, Biceps, Forearms, Quadriceps, Hamstrings, Glutes, Core (Abdominals, Lower Back), Full Body (Cardio), Back, Glutes, Hamstrings",23
362,0.9072681704260651,"Russian Twists, Bench Press, Sit-ups, Mountain Climbers, Box Jumps, Jump Rope",Strength,Intermediate,65,720.0,"Core (Obliques), Chest, Shoulders, Triceps, Core, Core, Shoulders, Hips, Legs, Cardio, Cardio, Full Body",10
363,0.9097744360902256,"Leg Press, Mountain Climbers, Lunges, Plank Jacks, Dumbbell Rows, Plank",Strength,Intermediate,65,670.0,"Quadriceps, Hamstrings, Glutes, Core, Shoulders, Hips, Quadriceps, Hamstrings, Glutes, Core, Cardio, Back, Biceps, Core (Abdominals, Lower Back)",19
364,0.9122807017543859,"Leg Press, Jumping Jacks, Sit-ups, Bench Press, Mountain Climbers, Plank",Flexibility,Beginner,65,544.0,"Quadriceps, Hamstrings, Glutes, Full Body (Cardio), Core, Chest, Shoulders, Triceps, Core, Shoulders, Hips, Core (Abdominals, Lower Back)",23
365,0.9147869674185464,"Plank, Leg Press, High Knees, Pull-ups, Bicep Curls, Calf Raises",Flexibility,Intermediate,60,560.0,"Core (Abdominals, Lower Back), Quadriceps, Hamstrings, Glutes, Cardio, Lower Body, Back, Biceps, Biceps, Forearms, Calves",25
366,0.9172932330827067,"Russian Twists, Bench Press, Mountain Climbers, Sit-ups, Dumbbell Rows, Lateral Raises",Flexibility,Beginner,75,496.0,"Core (Obliques), Chest, Shoulders, Triceps, Core, Shoulders, Hips, Core, Back, Biceps, Shoulders",0
367,0.9197994987468672,"Plank, Mountain Climbers, Leg Press, Lateral Raises, Deadlifts, Jumping Jacks",Flexibility,Beginner,65,552.0,"Core (Abdominals, Lower Back), Core, Shoulders, Hips, Quadriceps, Hamstrings, Glutes, Shoulders, Back, Glutes, Hamstrings, Full Body (Cardio)",5
368,0.9223057644110275,"Burpees, Plank Jacks, High Knees, Russian Twists, Bicep Curls, Squats",Cardio,Intermediate,75,670.0,"Full Body (Cardio, Strength), Core, Cardio, Cardio, Lower Body, Core (Obliques), Biceps, Forearms, Quadriceps, Hamstrings, Glutes",16
369,0.924812030075188,"Bicep Curls, Pull-ups, Leg Press, Burpees, Plank Jacks, Russian Twists",Cardio,Advanced,50,864.0,"Biceps, Forearms, Back, Biceps, Quadriceps, Hamstrings, Glutes, Full Body (Cardio, Strength), Core, Cardio, Core (Obliques)",6
370,0.9273182957393483,"Dumbbell Rows, Deadlifts, Leg Press, Bicep Curls, Plank Jacks, Calf Raises",Strength,Intermediate,55,650.0,"Back, Biceps, Back, Glutes, Hamstrings, Quadriceps, Hamstrings, Glutes, Biceps, Forearms, Core, Cardio, Calves",22
371,0.9298245614035088,"Calf Raises, Lunges, Squats, Jumping Jacks, Jump Rope, Bicep Curls",Cardio,Beginner,50,480.0,"Calves, Quadriceps, Hamstrings, Glutes, Quadriceps, Hamstrings, Glutes, Full Body (Cardio), Cardio, Full Body, Biceps, Forearms",28
372,0.9323308270676691,"Lateral Raises, Calf Raises, High Knees, Deadlifts, Sit-ups, Mountain Climbers",Cardio,Advanced,40,720.0,"Shoulders, Calves, Cardio, Lower Body, Back, Glutes, Hamstrings, Core, Core, Shoulders, Hips",1
373,0.9348370927318296,"Leg Press, Russian Twists, Mountain Climbers, High Knees, Bicep Curls, Sit-ups",Flexibility,Intermediate,60,590.0,"Quadriceps, Hamstrings, Glutes, Core (Obliques), Core, Shoulders, Hips, Cardio, Lower Body, Biceps, Forearms, Core",4
374,0.9373433583959899,"Leg Press, Sit-ups, Deadlifts, Push-ups, High Knees, Lateral Raises",Cardio,Intermediate,45,710.0,"Quadriceps, Hamstrings, Glutes, Core, Back, Glutes, Hamstrings, Chest, Shoulders, Triceps, Cardio, Lower Body, Shoulders",5
375,0.9398496240601504,"Burpees, Bicep Curls, Sit-ups, Jumping Jacks, Calf Raises, Lateral Raises",Strength,Advanced,60,696.0,"Full Body (Cardio, Strength), Biceps, Forearms, Core, Full Body (Cardio), Calves, Shoulders",30
376,0.9423558897243107,"Plank Jacks, Jumping Jacks, Squats, Box Jumps, Jump Rope, Mountain Climbers",Flexibility,Advanced,60,852.0,"Core, Cardio, Full Body (Cardio), Quadriceps, Hamstrings, Glutes, Legs, Cardio, Cardio, Full Body, Core, Shoulders, Hips",21
377,0.9448621553884712,"Bench Press, Jump Rope, Mountain Climbers, Burpees, Push-ups, Leg Press",Strength,Beginner,50,712.0,"Chest, Shoulders, Triceps, Cardio, Full Body, Core, Shoulders, Hips, Full Body (Cardio, Strength), Chest, Shoulders, Triceps, Quadriceps, Hamstrings, Glutes",0
378,0.9473684210526315,"Burpees, Jumping Jacks, Squats, Deadlifts, Plank, Push-ups",Cardio,Intermediate,65,830.0,"Full Body (Cardio, Strength), Full Body (Cardio), Quadriceps, Hamstrings, Glutes, Back, Glutes, Hamstrings, Core (Abdominals, Lower Back), Chest, Shoulders, Triceps",29
379,0.949874686716792,"Calf Raises, Plank Jacks, Leg Press, Lateral Raises, Jump Rope, Pull-ups",Cardio,Intermediate,65,610.0,"Calves, Core, Cardio, Quadriceps, Hamstrings, Glutes, Shoulders, Cardio, Full Body, Back, Biceps",6
380,0.9523809523809523,"Jump Rope, Jumping Jacks, Deadlifts, Pull-ups, Russian Twists, High Knees",Cardio,Beginner,75,560.0,"Cardio, Full Body, Full Body (Cardio), Back, Glutes, Hamstrings, Back, Biceps, Core (Obliques), Cardio, Lower Body",16
381,0.9548872180451128,"Plank Jacks, Bicep Curls, Jumping Jacks, High Knees, Box Jumps, Bench Press",Flexibility,Intermediate,70,670.0,"Core, Cardio, Biceps, Forearms, Full Body (Cardio), Cardio, Lower Body, Legs, Cardio, Chest, Shoulders, Triceps",2
382,0.9573934837092731,"Jump Rope, Bench Press, Squats, Lateral Raises, Sit-ups, Deadlifts",Flexibility,Intermediate,50,730.0,"Cardio, Full Body, Chest, Shoulders, Triceps, Quadriceps, Hamstrings, Glutes, Shoulders, Core, Back, Glutes, Hamstrings",17
383,0.9598997493734336,"Push-ups, Jump Rope, Dumbbell Rows, Plank Jacks, Leg Press, Bench Press",Strength,Intermediate,55,770.0,"Chest, Shoulders, Triceps, Cardio, Full Body, Back, Biceps, Core, Cardio, Quadriceps, Hamstrings, Glutes, Chest, Shoulders, Triceps",9
384,0.9624060150375939,"Burpees, Lunges, Deadlifts, Jumping Jacks, Plank Jacks, Pull-ups",Cardio,Beginner,60,664.0,"Full Body (Cardio, Strength), Quadriceps, Hamstrings, Glutes, Back, Glutes, Hamstrings, Full Body (Cardio), Core, Cardio, Back, Biceps",29
385,0.9649122807017544,"Bicep Curls, Russian Twists, Pull-ups, Box Jumps, Calf Raises, Push-ups",Cardio,Intermediate,70,640.0,"Biceps, Forearms, Core (Obliques), Back, Biceps, Legs, Cardio, Calves, Chest, Shoulders, Triceps",2
386,0.9674185463659147,"Plank Jacks, Push-ups, Dumbbell Rows, Leg Press, Squats, Pull-ups",Strength,Beginner,70,584.0,"Core, Cardio, Chest, Shoulders, Triceps, Back, Biceps, Quadriceps, Hamstrings, Glutes, Quadriceps, Hamstrings, Glutes, Back, Biceps",18
387,0.9699248120300752,"Jumping Jacks, Plank Jacks, Bench Press, Lateral Raises, Dumbbell Rows, Leg Press",Cardio,Beginner,55,536.0,"Full Body (Cardio), Core, Cardio, Chest, Shoulders, Triceps, Shoulders, Back, Biceps, Quadriceps, Hamstrings, Glutes",6
388,0.9724310776942355,"High Knees, Leg Press, Lateral Raises, Russian Twists, Jumping Jacks, Burpees",Flexibility,Advanced,65,828.0,"Cardio, Lower Body, Quadriceps, Hamstrings, Glutes, Shoulders, Core (Obliques), Full Body (Cardio), Full Body (Cardio, Strength)",23
389,0.974937343358396,"Sit-ups, Box Jumps, Russian Twists, Jumping Jacks, Burpees, Leg Press",Strength,Intermediate,65,760.0,"Core, Legs, Cardio, Core (Obliques), Full Body (Cardio), Full Body (Cardio, Strength), Quadriceps, Hamstrings, Glutes",21
390,0.9774436090225563,"Mountain Climbers, Calf Raises, Lunges, Bicep Curls, Push-ups, Jumping Jacks",Cardio,Beginner,60,504.0,"Core, Shoulders, Hips, Calves, Quadriceps, Hamstrings, Glutes, Biceps, Forearms, Chest, Shoulders, Triceps, Full Body (Cardio)",21
391,0.9799498746867168,"Calf Raises, Plank, High Knees, Box Jumps, Push-ups, Pull-ups",Flexibility,Beginner,55,520.0,"Calves, Core (Abdominals, Lower Back), Cardio, Lower Body, Legs, Cardio, Chest, Shoulders, Triceps, Back, Biceps",30
392,0.9824561403508771,"Push-ups, Lunges, Calf Raises, Lateral Raises, Plank, Deadlifts",Strength,Intermediate,60,670.0,"Chest, Shoulders, Triceps, Quadriceps, Hamstrings, Glutes, Calves, Shoulders, Core (Abdominals, Lower Back), Back, Glutes, Hamstrings",17
393,0.9849624060150376,"Push-ups, High Knees, Squats, Dumbbell Rows, Plank, Leg Press",Flexibility,Intermediate,65,680.0,"Chest, Shoulders, Triceps, Cardio, Lower Body, Quadriceps, Hamstrings, Glutes, Back, Biceps, Core (Abdominals, Lower Back), Quadriceps, Hamstrings, Glutes",0
394,0.9874686716791979,"Deadlifts, Squats, Box Jumps, High Knees, Jump Rope, Jumping Jacks",Cardio,Beginner,65,608.0,"Back, Glutes, Hamstrings, Quadriceps, Hamstrings, Glutes, Legs, Cardio, Cardio, Lower Body, Cardio, Full Body, Full Body (Cardio)",2
395,0.9899749373433584,"Bench Press, Plank Jacks, Sit-ups, Bicep Curls, Burpees, Dumbbell Rows",Cardio,Intermediate,60,710.0,"Chest, Shoulders, Triceps, Core, Cardio, Core, Biceps, Forearms, Full Body (Cardio, Strength), Back, Biceps",14
